Age,Review Text,Rating,Positive Feedback Count,Department Name
34,,4,0,Tops
46,,1,0,Tops
50,,5,1,Tops
44,,5,0,Dresses
63,,5,1,Jackets
61,,5,0,Jackets
55,,4,0,Tops
29,,4,0,Tops
51,,5,0,Tops
46,,5,0,Tops
41,,5,0,Dresses
59,,5,1,Tops
39,,4,0,Tops
28,,4,11,Tops
52,,5,1,Tops
49,,4,0,Tops
35,,5,0,Dresses
41,,5,6,Tops
36,,2,35,Tops
73,,3,0,Tops
32,,5,0,Dresses
59,,5,1,Tops
60,,5,0,Jackets
20,,4,0,Dresses
47,,3,1,Dresses
40,,5,0,Tops
63,,2,1,Dresses
26,,5,0,Dresses
27,,2,3,Dresses
41,,5,0,Tops
47,,5,0,Tops
21,,5,1,Tops
54,,5,0,Tops
33,,3,2,Tops
34,,2,0,Tops
45,,4,65,Dresses
34,,4,0,Tops
37,,5,2,Tops
49,,5,0,Tops
59,,5,8,Tops
32,,2,0,Tops
48,,5,2,Tops
50,,5,1,Tops
38,,4,3,Tops
33,,4,0,Tops
43,,3,0,Dresses
37,,5,1,Jackets
37,,5,5,Tops
23,,5,6,Dresses
39,,2,0,Tops
34,,3,0,Tops
35,,5,7,Dresses
61,,4,0,Tops
60,,4,1,Tops
36,,4,0,Tops
29,,5,117,Dresses
42,,4,1,Tops
56,,4,0,Dresses
34,,4,19,Dresses
42,,5,4,Tops
65,,2,1,Tops
35,,5,2,Bottoms
35,,5,8,Dresses
38,,2,0,Dresses
51,,5,0,Tops
40,,5,0,Tops
48,,2,0,Tops
45,,5,0,Tops
35,,5,2,Dresses
41,,5,7,Tops
65,,5,1,Tops
54,,5,0,Tops
41,,5,0,Tops
43,,5,1,Tops
32,,4,0,Dresses
35,,2,8,Tops
47,,4,0,Tops
59,,3,16,Tops
31,,5,2,Tops
44,,5,0,Tops
35,,5,33,Tops
31,,4,1,Tops
44,,5,3,Tops
34,,5,9,Tops
33,,5,3,Tops
51,,3,1,Tops
49,,3,1,Dresses
53,,5,0,Tops
51,,4,1,Tops
39,,5,9,Tops
48,,2,0,Tops
26,,4,0,Tops
25,,5,0,Tops
31,,2,6,Tops
23,,2,2,Bottoms
36,,5,0,Tops
56,,5,2,Tops
48,,5,3,Tops
40,,1,0,Bottoms
42,,4,6,Dresses
37,,1,0,Dresses
42,,4,1,Tops
27,,5,0,Intimate
25,,5,0,Tops
38,,3,1,Tops
48,,2,0,Tops
25,,3,1,Dresses
28,,4,3,Tops
56,,5,0,Dresses
46,,3,0,Tops
50,,5,2,Dresses
61,,3,0,Dresses
42,,5,1,Bottoms
40,,2,0,Tops
40,,2,0,Tops
52,,4,2,Tops
33,,1,0,Tops
32,,2,4,Tops
47,,5,0,Tops
69,,2,7,Dresses
48,,3,1,Tops
41,,5,10,Tops
66,,5,2,Tops
38,,5,6,Dresses
40,,3,0,Tops
36,,4,0,Tops
40,,1,7,Tops
36,,1,1,Tops
48,,2,1,Tops
52,,5,2,Tops
44,,1,5,Tops
49,,5,1,Tops
40,,5,0,Tops
43,,1,4,Tops
49,,5,2,Tops
43,,5,9,Tops
29,,5,3,Tops
66,,4,2,Tops
54,,2,0,Tops
49,,4,7,Dresses
34,,4,8,Dresses
62,,5,2,Tops
49,,5,13,Tops
42,,4,8,Tops
55,,5,1,Dresses
30,,5,1,Dresses
54,,5,0,Dresses
38,,2,4,Dresses
43,,3,1,Tops
39,,5,0,Tops
26,,5,0,Dresses
34,,4,0,Dresses
65,,5,0,Tops
36,,4,0,Dresses
23,,4,0,Tops
43,,4,2,Dresses
35,,5,0,Dresses
37,,5,3,Bottoms
44,,5,21,Tops
48,,5,0,Tops
43,,3,5,Dresses
50,,4,2,Dresses
37,,5,0,Dresses
59,,5,1,Bottoms
56,,5,19,Dresses
30,,5,1,Intimate
67,,3,6,Tops
45,,4,2,Dresses
44,,5,1,Tops
32,,4,0,Intimate
37,,4,3,Bottoms
39,,4,24,Dresses
63,,5,0,Intimate
54,,5,3,Dresses
40,,5,1,Dresses
46,,2,0,Dresses
23,,2,0,Tops
42,,5,5,Dresses
30,,3,0,Dresses
29,,5,0,Dresses
47,,3,0,Dresses
36,,5,0,Dresses
40,,4,2,Dresses
45,,4,0,Dresses
36,,5,1,Dresses
34,,4,2,Bottoms
66,,3,0,Intimate
45,,3,0,Dresses
48,,5,0,Dresses
26,,1,0,Dresses
59,,2,2,Dresses
33,,4,0,Dresses
53,,5,1,Intimate
52,,4,0,Dresses
39,,5,0,Dresses
51,,5,0,Dresses
31,,1,0,Dresses
43,,5,0,Dresses
57,,5,0,Bottoms
39,,5,2,Dresses
36,,4,3,Dresses
38,,5,0,Dresses
59,,5,0,Dresses
37,,3,2,Dresses
48,,5,0,Dresses
47,,4,0,Intimate
36,,3,3,Dresses
25,,3,2,Tops
30,,3,5,Intimate
57,,5,0,Tops
24,,2,3,Tops
38,,3,0,Intimate
37,,5,0,Intimate
35,,5,0,Tops
34,,5,3,Tops
34,,5,3,Tops
49,,5,0,Tops
29,,2,0,Intimate
44,,3,3,Tops
48,,2,1,Intimate
23,,5,0,Tops
45,,4,6,Tops
38,,3,17,Tops
41,,5,2,Intimate
53,,5,0,Tops
29,,2,2,Dresses
33,,4,0,Tops
28,,4,0,Tops
45,,1,2,Tops
54,,5,0,Tops
39,,5,0,Bottoms
39,,5,0,Dresses
36,,5,0,Tops
21,,5,0,Tops
26,,5,1,Bottoms
39,,3,0,Tops
36,,1,0,Bottoms
31,,2,0,Tops
20,,3,0,Tops
70,,4,1,Tops
39,,5,0,Bottoms
45,,3,0,Bottoms
36,,5,0,Tops
26,,5,1,Tops
78,,5,2,Tops
39,,5,0,Tops
43,,3,0,Tops
33,,5,5,Bottoms
35,,3,1,Tops
51,,1,0,Tops
41,,5,0,Bottoms
27,,3,1,Tops
44,,5,4,Tops
38,,5,0,Bottoms
52,,5,0,Tops
60,,5,0,Bottoms
36,,3,0,Dresses
44,,5,0,Tops
34,,3,4,Dresses
41,,5,0,Tops
47,,5,0,Bottoms
60,,4,3,Tops
38,,5,1,Bottoms
31,,1,0,Jackets
39,,4,1,Dresses
46,,3,0,Tops
63,,5,2,Tops
33,,5,0,Tops
56,,2,0,Dresses
40,,5,0,Dresses
48,,3,0,Tops
37,,5,8,Bottoms
32,,5,7,Tops
57,,5,8,Tops
45,,5,12,Tops
24,,3,0,Intimate
69,,5,6,Tops
38,,5,0,Bottoms
79,,5,1,Tops
47,,5,0,Tops
56,,5,2,Tops
54,,3,1,Tops
48,,5,0,Bottoms
41,,5,1,Bottoms
68,,4,2,Tops
49,,5,3,Jackets
30,,4,2,Dresses
42,,4,0,Tops
51,,3,0,Bottoms
44,,5,0,Tops
52,,4,0,Tops
38,,4,3,Tops
38,,4,1,Tops
29,,5,1,Intimate
34,,5,15,Bottoms
62,,5,2,Jackets
67,,4,0,Tops
77,,2,1,Tops
67,,5,4,Tops
31,,5,0,Bottoms
41,,4,1,Tops
61,,5,1,Bottoms
64,,5,0,Tops
30,,3,2,Dresses
47,,4,1,Tops
45,,3,1,Tops
35,,5,2,Tops
26,,5,4,Bottoms
35,,5,0,Tops
66,,5,2,Dresses
62,,5,7,Dresses
29,,5,0,Dresses
33,,5,2,Dresses
53,,5,0,Jackets
39,,5,1,Bottoms
48,,3,6,Tops
30,,4,0,Tops
49,,5,0,Bottoms
64,,5,2,Tops
45,,5,4,Jackets
56,,3,15,Dresses
32,,5,0,Tops
43,,5,2,Bottoms
48,,2,1,Tops
41,,5,0,Dresses
40,,4,2,Jackets
32,,2,0,Tops
68,,5,0,Tops
65,,5,2,Dresses
39,,4,0,Dresses
43,,5,14,Dresses
26,,5,0,Tops
53,,4,3,Bottoms
22,,4,2,Tops
45,,5,0,Bottoms
72,,3,3,Bottoms
56,,5,0,Dresses
71,,5,2,Tops
29,,4,0,Bottoms
48,,5,3,Tops
39,,4,0,Intimate
51,,5,1,Tops
59,,4,1,Dresses
52,,4,4,Tops
41,,3,0,Intimate
50,,5,0,Bottoms
39,,4,8,Dresses
46,,5,2,Tops
25,,3,1,Bottoms
54,,3,1,Bottoms
54,,4,9,Bottoms
51,,4,0,Bottoms
47,,5,0,Bottoms
79,,5,1,Bottoms
55,,5,0,Dresses
58,,4,4,Bottoms
66,,5,15,Tops
53,,5,1,Bottoms
40,,5,0,Bottoms
30,,4,0,Bottoms
33,,5,20,Bottoms
33,,4,0,Bottoms
43,,5,0,Bottoms
45,,5,2,Tops
85,,2,2,Bottoms
27,,5,0,Dresses
34,,2,1,Tops
49,,4,0,Dresses
66,,4,0,Bottoms
24,,3,0,Tops
44,,5,0,Bottoms
26,,5,0,Bottoms
58,,4,3,Bottoms
44,,4,8,Dresses
37,,4,2,Bottoms
47,,4,1,Bottoms
32,,4,0,Bottoms
35,,5,11,Bottoms
56,,5,7,Tops
34,,5,18,Dresses
34,,4,0,Bottoms
37,,5,12,Dresses
34,,5,33,Dresses
38,,2,6,Tops
35,,4,0,Tops
53,,5,2,Bottoms
34,,3,1,Bottoms
38,,5,0,Tops
38,,3,5,Bottoms
35,,5,0,Dresses
52,,5,2,Bottoms
45,,5,2,Bottoms
39,,3,0,Bottoms
32,,1,0,Tops
36,,5,1,Bottoms
39,,5,2,Tops
29,,5,0,Tops
35,,5,1,Tops
41,,4,0,Dresses
31,,4,1,Tops
46,,4,7,Tops
37,,3,1,Intimate
41,,3,0,Tops
55,,5,0,Bottoms
26,,4,0,Tops
51,,3,11,Dresses
47,,5,0,Tops
49,,3,1,Tops
34,,5,3,Tops
27,,3,0,Tops
56,,5,5,Bottoms
28,,1,4,Tops
56,,3,25,Tops
70,,5,0,Tops
31,,5,6,Bottoms
58,,5,0,Bottoms
63,,5,2,Tops
26,,5,1,Bottoms
51,,5,5,Bottoms
63,,5,3,Tops
33,,4,2,Tops
36,,5,0,Tops
54,,5,3,Tops
26,,5,0,Bottoms
48,,2,2,Tops
33,,5,0,Jackets
24,,3,0,Intimate
26,,5,0,Tops
56,,4,1,Tops
63,,4,2,Tops
43,,5,0,Tops
39,,5,2,Tops
32,,5,1,Intimate
28,,3,4,Tops
37,,5,0,Tops
42,,4,0,Jackets
33,,3,1,Tops
45,,5,1,Intimate
63,,5,4,Tops
38,,2,1,Tops
45,,2,0,Tops
40,,1,0,Tops
52,,4,2,Tops
53,,4,4,Tops
47,,5,6,Tops
43,,4,1,Tops
37,,4,1,Tops
38,,2,0,Intimate
33,,4,0,Tops
48,,4,0,Tops
58,,5,2,Tops
29,,3,1,Tops
36,,5,3,Tops
28,,3,0,Tops
53,,5,1,Tops
30,,4,2,Intimate
37,,5,1,Jackets
53,,4,0,Tops
71,,5,6,Jackets
59,,5,0,Tops
41,,5,1,Intimate
54,,4,0,Tops
36,,5,0,Jackets
53,,5,0,Tops
38,,4,0,Intimate
30,,2,0,Tops
19,,4,0,Intimate
35,,5,0,Tops
48,,5,3,Tops
65,,5,0,Tops
45,,5,4,Tops
58,,5,0,Intimate
66,,5,4,Jackets
64,,5,2,Tops
59,,3,0,Tops
35,,2,3,Tops
28,,5,0,Tops
38,,4,3,Tops
46,,5,12,Tops
35,,4,2,Dresses
59,,5,0,Bottoms
55,,5,0,Jackets
29,,1,2,Bottoms
31,,5,0,Tops
60,,5,12,Jackets
55,,4,2,Intimate
41,,4,2,Bottoms
60,,3,13,Tops
54,,5,0,Tops
51,,5,5,Bottoms
42,,5,0,Intimate
32,,3,0,Bottoms
35,,5,1,Bottoms
34,,4,4,Dresses
27,,4,6,Bottoms
56,,5,0,Jackets
26,,4,1,Tops
39,,5,1,Bottoms
27,,4,0,Dresses
35,,5,2,Dresses
53,,5,1,Bottoms
28,,1,1,Bottoms
59,,5,2,Bottoms
46,,3,1,Dresses
34,,3,4,Dresses
56,,5,5,Tops
45,,5,5,Bottoms
36,,4,1,Bottoms
24,,5,2,Dresses
39,,4,0,Tops
35,,4,0,Tops
47,,1,20,Tops
60,,2,1,Tops
46,,4,0,Tops
35,,5,0,Dresses
26,,3,1,Dresses
70,,4,0,Dresses
53,,4,2,Tops
35,,5,0,Bottoms
24,,4,0,Dresses
30,,5,0,Bottoms
36,,5,2,Bottoms
73,,3,10,Tops
34,,5,2,Tops
41,,5,0,Bottoms
41,,4,0,Dresses
37,,4,0,Tops
43,,5,0,Tops
41,,2,0,Tops
32,,5,2,Tops
22,,5,0,Tops
30,,3,27,Dresses
26,,5,7,Dresses
43,,5,1,Tops
66,,4,10,Dresses
39,,4,7,Tops
37,,5,0,Tops
56,,5,0,Tops
37,,5,0,Bottoms
29,,5,1,Tops
62,,4,1,Tops
66,,5,0,Bottoms
32,,5,0,Tops
23,,4,8,Dresses
43,,4,1,Tops
41,,5,1,Bottoms
27,,5,2,Dresses
43,,4,0,Tops
37,,1,0,Tops
42,,2,4,Dresses
25,,4,1,Tops
39,,1,8,Tops
23,,5,0,Dresses
35,,5,2,Bottoms
38,,5,0,Tops
53,,4,3,Bottoms
31,,3,1,Bottoms
57,,5,0,Dresses
37,,4,3,Dresses
31,,3,0,Bottoms
38,,2,1,Bottoms
56,,4,0,Tops
62,,3,0,Bottoms
43,,2,0,Dresses
55,,5,0,Bottoms
66,,3,0,Tops
24,,5,0,Bottoms
27,,5,3,Dresses
24,,5,0,Bottoms
43,,1,0,Dresses
40,,4,17,Dresses
47,,5,0,Dresses
28,,1,0,Bottoms
37,,4,10,Dresses
35,,5,0,Tops
33,,5,0,Bottoms
43,,5,0,Dresses
36,,3,0,Dresses
33,,5,0,Bottoms
48,,5,0,Tops
33,,4,0,Bottoms
58,,5,3,Dresses
49,,5,6,Tops
35,,4,0,Bottoms
32,,5,1,Dresses
34,,4,2,Bottoms
36,,5,0,Bottoms
66,,3,2,Dresses
39,,5,2,Dresses
28,,5,0,Dresses
31,,5,0,Dresses
63,,4,0,Tops
41,,5,9,Bottoms
41,,4,47,Dresses
33,,1,12,Tops
43,,5,2,Dresses
59,,4,1,Bottoms
30,,2,0,Dresses
63,,3,1,Dresses
34,,4,0,Tops
58,,5,0,Dresses
35,,4,0,Bottoms
34,,5,0,Bottoms
36,,4,0,Tops
35,,4,0,Bottoms
39,,4,0,Dresses
39,,5,6,Dresses
33,,5,2,Dresses
50,,5,0,Dresses
32,,3,0,Tops
33,,5,0,Dresses
39,,5,0,Dresses
65,,5,9,Dresses
43,,2,5,Bottoms
44,,5,2,Dresses
38,,5,1,Tops
37,,2,0,Bottoms
39,,5,1,Dresses
36,,5,0,Tops
67,,5,13,Bottoms
51,,5,0,Bottoms
26,,5,0,Dresses
38,,1,1,Intimate
44,,5,2,Bottoms
56,,4,0,Tops
41,,5,4,Bottoms
36,,4,0,Bottoms
39,,5,0,Bottoms
38,,4,0,Bottoms
41,,5,16,Tops
42,,2,14,Tops
42,,2,5,Dresses
33,,5,0,Tops
50,,2,7,Tops
53,,5,2,Tops
39,,4,2,Bottoms
39,,5,13,Bottoms
59,,3,15,Bottoms
38,,4,1,Bottoms
25,,5,0,Tops
56,,5,4,Bottoms
41,,5,2,Bottoms
52,,5,1,Bottoms
56,,5,0,Bottoms
46,,5,0,Dresses
26,,5,0,Dresses
47,,3,0,Dresses
54,,5,0,Bottoms
41,,4,2,Tops
56,,5,3,Bottoms
66,,3,10,Trend
39,,5,2,Intimate
49,,5,2,Bottoms
57,,5,0,Bottoms
57,,5,5,Bottoms
35,,5,1,Dresses
32,,5,1,Bottoms
72,,5,11,Bottoms
36,,4,1,Bottoms
41,,5,1,Bottoms
25,,5,0,Tops
60,,4,8,Bottoms
49,,4,0,Bottoms
45,,5,0,Tops
68,,5,2,Bottoms
28,,5,3,Dresses
59,,1,6,Dresses
38,,5,3,Bottoms
50,,5,2,Bottoms
55,,2,3,Dresses
48,,5,37,Tops
50,,3,0,Tops
37,,4,2,Bottoms
56,,5,1,Bottoms
50,,5,0,Dresses
49,,5,0,Tops
41,,2,11,Bottoms
68,,5,1,Dresses
76,,2,0,Tops
50,,3,0,Dresses
42,,4,1,Bottoms
37,,5,0,Tops
44,,3,0,Dresses
46,,5,6,Tops
49,,4,1,Bottoms
35,,1,3,Bottoms
64,,5,3,Tops
29,,4,0,Tops
31,,5,3,Dresses
21,,5,2,Intimate
60,,5,0,Dresses
45,,2,2,Bottoms
60,,5,0,Tops
44,,1,2,Bottoms
55,,5,0,Dresses
23,,4,0,Bottoms
66,,4,0,Intimate
51,,3,4,Bottoms
28,,5,3,Tops
61,,5,3,Bottoms
39,,3,0,Bottoms
44,,4,3,Dresses
31,,4,2,Dresses
31,,4,4,Bottoms
38,,2,24,Bottoms
34,,5,17,Bottoms
57,,4,8,Bottoms
63,,5,0,Tops
41,,4,0,Tops
31,,5,0,Tops
43,,4,1,Bottoms
32,,4,0,Bottoms
36,,5,22,Dresses
50,,5,1,Dresses
27,,4,0,Tops
66,,5,0,Tops
46,,2,1,Bottoms
27,,5,5,Intimate
39,,5,0,Intimate
43,,5,0,Intimate
36,,5,4,Tops
39,,5,2,Dresses
61,,4,6,Tops
67,,1,13,Bottoms
46,,1,1,Jackets
38,,5,0,Bottoms
42,,5,4,Bottoms
32,,5,0,Tops
29,,5,0,Tops
67,,5,2,Tops
43,,5,3,Tops
64,,5,3,Tops
36,,5,1,Trend
37,,4,10,Dresses
38,,2,0,Tops
48,,4,0,Tops
35,,5,0,Bottoms
25,,4,0,Intimate
26,,5,0,Dresses
57,,1,0,Dresses
38,,5,0,Dresses
34,,3,2,Bottoms
33,,5,2,Bottoms
35,,5,0,Dresses
43,,5,0,Dresses
83,,5,5,Dresses
53,,3,0,Dresses
41,,5,0,Dresses
44,,4,0,Intimate
56,,5,0,Dresses
41,,4,2,Tops
23,,4,3,Tops
42,,5,4,Jackets
36,,5,0,Dresses
79,,5,0,Tops
66,,5,0,Tops
41,,4,3,Tops
33,,3,0,Bottoms
29,,5,3,Dresses
21,,4,6,Bottoms
56,,5,1,Dresses
31,,2,0,Tops
68,,3,6,Bottoms
45,,5,1,Tops
37,,5,0,Dresses
32,,5,12,Dresses
36,,4,0,Dresses
48,,4,0,Tops
48,,5,5,Dresses
64,,4,9,Dresses
49,,2,0,Dresses
37,,4,0,Dresses
47,,3,1,Dresses
67,,5,1,Dresses
30,,2,0,Tops
55,,5,1,Dresses
60,,3,0,Tops
39,,4,0,Dresses
53,,3,4,Tops
39,,4,0,Dresses
49,,4,7,Tops
33,,5,51,Dresses
52,,5,0,Tops
36,,5,1,Tops
74,,4,7,Bottoms
35,,5,0,Dresses
62,,4,5,Dresses
43,,5,0,Dresses
39,,5,0,Dresses
41,,4,0,Tops
37,,4,2,Dresses
26,,5,1,Tops
33,,4,0,Dresses
39,,4,1,Dresses
39,,5,0,Tops
58,,5,1,Dresses
42,,3,10,Tops
57,,5,0,Tops
38,,5,0,Dresses
41,,5,0,Dresses
61,,5,1,Jackets
39,,5,6,Tops
63,,5,4,Tops
23,,5,0,Tops
59,,4,4,Dresses
63,,4,19,Tops
42,,3,0,Tops
51,,5,3,Jackets
23,,5,6,Tops
23,,5,21,Tops
33,,5,0,Dresses
64,,5,0,Tops
33,,5,14,Dresses
40,,4,0,Dresses
60,,5,1,Tops
36,,1,0,Tops
35,,5,3,Dresses
68,,4,1,Dresses
53,,5,3,Tops
70,,4,4,Tops
28,,5,0,Tops
38,,3,1,Jackets
21,,5,0,Tops
41,,2,2,Dresses
32,,5,0,Tops
50,,5,3,Tops
37,,5,0,Tops
39,,5,0,Dresses
28,,1,1,Tops
51,,5,3,Dresses
48,,5,0,Tops
36,,4,1,Tops
36,,5,2,Dresses
24,,4,1,Tops
39,,5,1,Dresses
46,,5,1,Tops
27,,5,0,Dresses
34,,3,0,Tops
41,,5,0,Dresses
29,,3,1,Dresses
37,,3,0,Tops
35,,4,0,Tops
37,,2,0,Dresses
32,,4,1,Jackets
30,,5,0,Jackets
36,,4,6,Dresses
66,,2,2,Tops
44,,5,6,Bottoms
56,,1,3,Dresses
44,,4,0,Tops
38,,3,29,Dresses
68,,4,8,Tops
41,,5,5,Dresses
34,,5,1,Dresses
65,,5,1,Dresses
84,,3,1,Tops
44,,5,0,Tops
60,,4,3,Tops
39,,4,0,Tops
39,,5,94,Dresses
39,,3,2,Dresses
27,,5,0,Tops
56,,2,7,Tops
60,,5,0,Dresses
35,,1,10,Tops
60,,5,0,Tops
34,,5,0,Tops
54,,5,0,Tops
25,,1,0,Tops
42,,3,2,Tops
36,,5,0,Dresses
34,,5,0,Tops
33,,5,0,Jackets
41,,5,0,Dresses
42,,3,1,Tops
38,,4,2,Tops
52,,4,0,Dresses
58,,5,27,Dresses
21,,5,0,Tops
34,,5,15,Dresses
46,,3,0,Tops
30,,5,0,Tops
60,,5,0,Tops
29,,5,0,Tops
68,,5,3,Tops
35,,3,0,Tops
53,,5,0,Tops
37,,3,2,Tops
67,,3,0,Dresses
23,,5,1,Intimate
25,,5,0,Tops
62,,5,1,Tops
35,,5,0,Tops
46,,4,1,Bottoms
39,,4,2,Dresses
30,,5,0,Tops
48,,4,2,Tops
59,,5,1,Jackets
53,,5,0,Tops
46,,2,2,Tops
33,,5,0,Tops
49,,5,0,Tops
36,,5,0,Tops
36,,4,8,Dresses
39,,5,0,Dresses
51,,4,0,Tops
35,,4,0,Tops
38,,5,0,Tops
73,,4,1,Dresses
63,,5,1,Tops
28,,5,1,Tops
32,,5,0,Tops
44,,2,1,Tops
26,,3,0,Tops
42,,5,1,Tops
48,,4,0,Tops
32,,5,0,Tops
52,,5,9,Dresses
31,,5,10,Intimate
32,,5,0,Tops
51,,4,0,Tops
40,,5,1,Jackets
35,,4,0,Tops
56,,4,0,Tops
37,,5,0,Tops
46,,5,0,Tops
67,,5,1,Bottoms
38,,4,9,Tops
33,,5,0,Intimate
46,,5,4,Dresses
34,,3,2,Tops
63,,1,0,Tops
34,,5,0,Tops
50,,4,2,Tops
36,,5,1,Tops
39,,4,0,Tops
44,,1,1,Dresses
48,,5,2,Tops
44,,2,1,Dresses
57,,3,11,Dresses
42,,5,0,Tops
50,,2,4,Dresses
22,,5,0,Tops
29,,5,0,Tops
33,,4,2,Intimate
26,,5,4,Bottoms
62,,5,3,Dresses
25,,5,0,Intimate
55,,4,0,Tops
41,,4,0,Bottoms
38,,5,0,Tops
37,,5,0,Tops
59,,4,0,Tops
67,,3,0,Tops
64,,5,2,Tops
33,,5,0,Tops
49,,4,0,Tops
29,,5,0,Tops
50,,5,0,Dresses
40,,4,0,Tops
35,,5,1,Tops
38,,3,0,Tops
47,,4,9,Dresses
44,,3,2,Tops
36,,4,6,Dresses
32,,5,0,Tops
43,,5,3,Tops
74,,5,0,Dresses
33,,4,0,Tops
31,,5,9,Dresses
25,,5,1,Tops
65,,5,0,Tops
34,,5,2,Tops
44,,5,1,Dresses
43,,1,0,Tops
60,,4,6,Dresses
44,,5,2,Tops
29,,5,0,Tops
62,,5,0,Tops
54,,5,0,Jackets
63,,1,0,Tops
39,,5,7,Bottoms
30,,2,1,Intimate
35,,5,3,Bottoms
25,,3,0,Dresses
45,,5,1,Tops
41,,5,6,Intimate
44,,5,4,Intimate
41,,3,0,Tops
58,,5,0,Bottoms
27,,5,1,Tops
56,,4,0,Dresses
31,,5,0,Tops
39,,5,0,Intimate
54,,2,4,Tops
26,,4,0,Dresses
63,,5,0,Intimate
46,,5,0,Intimate
46,,5,0,Intimate
38,,2,9,Tops
49,,4,1,Intimate
34,,4,0,Tops
68,,4,0,Intimate
43,,4,0,Intimate
60,,5,1,Tops
46,,5,0,Tops
40,,5,0,Intimate
28,,5,0,Dresses
34,,3,0,Intimate
46,,5,0,Dresses
64,,5,3,Dresses
36,,5,0,Tops
23,,5,0,Dresses
71,,3,1,Tops
37,,5,0,Intimate
26,,4,0,Dresses
48,,5,1,Tops
40,,3,0,Dresses
47,,5,5,Tops
29,,4,4,Tops
43,,5,31,Dresses
44,,5,4,Dresses
32,,5,0,Dresses
61,,4,1,Dresses
35,,5,0,Dresses
60,,5,1,Bottoms
32,,5,0,Dresses
25,,5,4,Bottoms
30,,3,0,Tops
45,,4,0,Bottoms
39,,5,0,Bottoms
39,,4,4,Dresses
32,,3,0,Dresses
52,,5,2,Bottoms
26,,5,0,Tops
37,,5,0,Intimate
42,,3,1,Dresses
63,,5,0,Tops
27,,5,2,Dresses
59,,4,0,Tops
55,,5,0,Dresses
59,,3,31,Tops
47,,2,1,Tops
50,,5,2,Bottoms
32,,4,0,Tops
44,,3,3,Dresses
48,,5,1,Bottoms
44,,5,5,Dresses
55,,3,7,Dresses
56,,3,0,Dresses
50,,5,2,Tops
43,,1,0,Bottoms
39,,5,2,Tops
42,,3,9,Bottoms
36,,5,0,Dresses
31,,5,3,Dresses
38,,5,0,Dresses
59,,5,2,Bottoms
61,,5,0,Jackets
75,,3,1,Tops
60,,5,0,Tops
27,,5,0,Jackets
37,,3,1,Bottoms
55,,5,2,Bottoms
54,,4,0,Jackets
56,,5,10,Jackets
56,,3,0,Tops
32,,5,0,Tops
38,,5,1,Tops
46,,5,0,Tops
37,,4,0,Bottoms
39,,3,2,Bottoms
39,,4,0,Bottoms
39,,5,0,Jackets
51,,5,0,Bottoms
45,,5,0,Bottoms
49,,5,0,Tops
40,,4,3,Tops
33,,5,0,Bottoms
49,,3,0,Tops
62,,5,30,Bottoms
41,,4,0,Bottoms
33,,5,0,Jackets
43,,5,2,Bottoms
49,,5,1,Tops
35,,5,1,Jackets
38,,3,1,Tops
42,,5,2,Bottoms
37,,3,1,Bottoms
38,,5,7,Tops
54,,5,1,Bottoms
63,,5,1,Bottoms
66,,5,1,Bottoms
34,,2,8,Tops
39,,5,0,Bottoms
37,,5,0,Bottoms
26,,4,0,Tops
26,,2,2,Tops
41,,5,0,Bottoms
58,,4,1,Bottoms
62,,3,0,Bottoms
30,,2,0,Dresses
34,,3,0,Intimate
34,,4,18,Dresses
38,,5,0,Intimate
35,,5,9,Dresses
48,,5,1,Dresses
39,,3,1,Dresses
53,,4,0,Dresses
56,,3,77,Dresses
39,,3,0,Tops
28,,2,1,Dresses
27,,5,1,Intimate
24,,4,0,Tops
54,,5,0,Tops
53,,2,1,Bottoms
56,,5,2,Tops
49,,5,0,Dresses
40,,4,0,Tops
58,,5,0,Dresses
59,,5,1,Tops
26,,3,6,Dresses
62,,4,0,Jackets
49,,3,0,Intimate
34,,3,2,Tops
45,,5,23,Dresses
69,,5,0,Tops
47,,4,2,Dresses
34,,5,61,Dresses
28,,2,5,Tops
47,,5,1,Dresses
41,,3,0,Tops
37,,2,0,Intimate
55,,4,0,Tops
53,,5,0,Dresses
43,,5,6,Dresses
34,,3,7,Dresses
39,,5,0,Dresses
39,,5,0,Jackets
38,,5,46,Dresses
46,,5,5,Intimate
34,,2,8,Dresses
48,,5,0,Intimate
44,,5,7,Dresses
37,,5,0,Intimate
65,,4,2,Intimate
39,,3,7,Jackets
54,,5,0,Bottoms
42,,4,0,Bottoms
50,,2,4,Tops
35,,3,0,Dresses
39,,1,0,Tops
48,,5,0,Tops
61,,5,1,Tops
33,,4,1,Dresses
46,,5,0,Tops
20,,1,0,Jackets
36,,4,0,Tops
32,,4,3,Dresses
60,,3,0,Jackets
41,,2,10,Tops
39,,5,0,Dresses
56,,5,1,Tops
63,,3,0,Tops
31,,4,7,Dresses
40,,5,3,Dresses
38,,5,0,Tops
45,,4,0,Tops
39,,4,1,Dresses
35,,5,4,Tops
46,,5,1,Dresses
83,,5,0,Tops
42,,5,0,Dresses
46,,5,0,Dresses
45,,5,1,Tops
49,,5,0,Tops
21,,4,0,Tops
43,,4,0,Tops
62,,5,3,Tops
22,,5,1,Dresses
53,,4,0,Tops
35,,5,4,Tops
31,,5,1,Dresses
63,,2,5,Jackets
51,,4,1,Tops
50,,4,3,Jackets
58,,5,14,Tops
31,,4,0,Dresses
37,,3,0,Tops
43,,4,3,Dresses
58,,3,20,Tops
